#X	Y
-84	0.5307443365695793
-83	0.5169363538295577
-82	0.5262135922330097
-81	0.53764832793959
-80	0.5249190938511327
-79	0.5290183387270766
-78	0.5497303128371089
-77	0.5203883495145631
-76	0.5285868392664509
-75	0.5568500539374326
-74	0.5402373247033441
-73	0.5428263214670982
-72	0.5357065803667745
-71	0.5305285868392664
-70	0.5348435814455232
-69	0.5484358144552319
-68	0.531175836030205
-67	0.5382955771305286
-66	0.5689320388349515
-65	0.5652642934196332
-64	0.5542610571736786
-63	0.5473570658036677
-62	0.5175836030204962
-61	0.5121898597626753
-60	0.49449838187702266
-59	0.45803667745415316
-58	0.46990291262135925
-57	0.5190938511326861
-56	0.5590075512405609
-55	0.5736785329018339
-54	0.6043149946062567
-53	0.5838187702265372
-52	0.5663430420711975
-51	0.5477885652642934
-50	0.48069039913700107
-49	0.47011866235167205
-48	0.4929881337648328
-47	0.48069039913700107
-46	0.5236245954692557
-45	0.5889967637540453
-44	0.6243797195253505
-43	0.6286947141316074
-42	0.6448759439050701
-41	0.5846817691477886
-40	0.5449838187702265
-39	0.524487594390507
-38	0.4696871628910464
-37	0.48220064724919093
-36	0.5277238403451996
-35	0.5738942826321467
-34	0.6056094929881337
-33	0.6377562028047465
-32	0.6194174757281553
-31	0.6166127292340885
-30	0.5984897518878102
-29	0.5387270765911543
-28	0.5393743257820928
-27	0.5477885652642934
-26	0.5531823085221144
-25	0.597411003236246
-24	0.6036677454153182
-23	0.5952535059331175
-22	0.6036677454153182
-21	0.6034519956850054
-20	0.5354908306364617
-19	0.49449838187702266
-18	0.47249190938511326
-17	0.42006472491909386
-16	0.43797195253505933
-15	0.496655879180151
-14	0.5259978425026969
-13	0.5298813376483279
-12	0.5426105717367853
-11	0.5288025889967638
-10	0.5445523193096009
-9	0.537864077669903
-8	0.5510248112189859
-7	0.5842502696871629
-6	0.5877022653721683
-5	0.5982740021574973
-4	0.5672060409924488
-3	0.48220064724919093
-2	0.4811218985976268
-1	0.5618122977346278
0	0.507903467146
1	0.507903467146
2	0.507903467146
3	0.507903467146
4	0.5678532901833873
5	0.48629989212513486
6	0.47745415318230855
7	0.5825242718446602
8	0.5993527508090615
9	0.5872707659115426
10	0.5771305285868392
11	0.5531823085221144
12	0.5480043149946062
13	0.5341963322545846
14	0.5382955771305286
15	0.5546925566343042
16	0.5184466019417475
17	0.5085221143473571
18	0.5048543689320388
19	0.4353829557713053
20	0.41704422869471414
21	0.4604099244875944
22	0.49212513484358145
23	0.5439050701186624
24	0.5989212513484358
25	0.598705501618123
26	0.6081984897518878
27	0.6176914778856526
28	0.5810140237324704
29	0.5562028047464941
30	0.5464940668824164
31	0.5298813376483279
32	0.5622437971952535
33	0.5855447680690399
34	0.5965480043149946
35	0.6297734627831715
36	0.6347357065803668
37	0.6051779935275081
38	0.5592233009708738
39	0.521898597626753
40	0.4796116504854369
41	0.4761596548004315
42	0.5307443365695793
43	0.5335490830636461
44	0.6069039913700108
45	0.6293419633225459
46	0.6306364617044229
47	0.6256742179072277
48	0.6002157497303129
49	0.5195253505933117
50	0.4850053937432578
51	0.48263214670981663
52	0.4692556634304207
53	0.5067961165048543
54	0.5579288025889968
55	0.5577130528586839
56	0.5816612729234089
57	0.6038834951456311
58	0.5792880258899676
59	0.5562028047464941
60	0.5188781014023732
61	0.46882416396979504
62	0.4565264293419633
63	0.48824163969795037
64	0.4994606256742179
65	0.5326860841423948
66	0.5685005393743258
67	0.5469255663430421
68	0.5497303128371089
69	0.5577130528586839
70	0.53764832793959
71	0.52319309600863
72	0.5382955771305286
73	0.540453074433657
74	0.5495145631067961
75	0.5467098166127292
76	0.5307443365695793
77	0.5400215749730313
78	0.5434735706580367
79	0.5320388349514563
80	0.5393743257820928
81	0.5423948220064725
82	0.5285868392664509
83	0.5331175836030205
84	0.5471413160733549
85	0.516504854368932
